category_code,country_code,image_url,created_at,isEnglish
RELIG,MEX,https://www.aeaweb.org/content/file?id=17737,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.activebackpacker.com/wp-content/uploads/2017/12/Traditional-Celebrations-in-Mexico-e1514496393914.jpeg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://images.contentstack.io/v3/assets/bltacc1a01c4d280f24/blt3a88a7682d909fd1/6604028a6f7fa7a96eeadf4d/Day-of-the-dead-Mexico.jpg?auto=webp&format=pjpg&quality=80&,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://photos.smugmug.com/Other/n-jZkrL/MexicoPinterest/i-5z69DmW/0/3e0393ff/X3/HOLIDAYS%202-X3.png,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://lp-cms-production.imgix.net/features/2011/09/shutterstockRF_1218974959-906be1dc6cca.jpg?w=1920&auto=format&q=75,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.wandersmiles.com/wp-content/uploads/2023/01/Fiesta-Grande-de-Enero-Chiapa-chiapanequitas.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.facts-about-mexico.com/wp-content/uploads/2022/01/shutterstock-ooo-photography-1080x675.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_dGIVh2oYdc6b-OBZAAM5T5j88oT7aWB0KA&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXcpQtVb94Hcz0pD8fgg2YePJyavV-grSAXA&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSClZl4Kq4X5JdJ6NGqP33osLE1s3ETtSnAaw&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRhg4SxE2g1FrnaCMoy698JKcjHHMqojWNwQ&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDJEK4jikBLUFCJu4A5zfDMlEzRR0bAPbV8Q&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf6atCZWnAjvz3cLLz52E7lZSGWUtPSKbDAw&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKNChTrexpmF0SDPtS5fdJX-ezEbcdGvJfBw&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://cdn.britannica.com/25/73625-050-0CCBAD0D/Children-costumes-Mexican-celebration-Cinco-de-Mayo.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.wandersmiles.com/wp-content/uploads/2023/01/Fiesta-Grande-de-Enero-Chiapa-parachicos.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,"https://res.cloudinary.com/enchanting/q_90,f_auto,c_lfill,w_400,h_300/enchanting-web/2023/09/Huehues-Mexico-mexican-Carnival-scene-dancer-wearing-a-traditional-mexican-folk-costume-and-mask-rich-in-color.jpg",2024-08-10T04:44:07.467267,True
RELIG,MEX,https://travelmexicosolo.com/wp-content/uploads/2021/08/dancers-Guelaguetza-Festival-Oaxaca-Mexico.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://media.istockphoto.com/id/1411243643/photo/couples-dancing-and-celebrating-the-day-of-the-dead.jpg?s=612x612&w=0&k=20&c=GFdUEd82TEyai3CI8FdHsYeirmVczQpFb6SUbR1sHTM=,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://miro.medium.com/v2/resize:fit:1400/1*v6x1PfULSHkIqvdvDkOO-Q.jpeg,2024-08-10T04:44:07.467267,True
RELIG,MEX,"https://res.cloudinary.com/enchanting/f_auto,q_70,w_900,h_490,c_fill/et-web/2019/06/Enchanting-Travels-Mexico-Tours-Horizontal-photo-of-a-Carnival-scene-dancers-wearing-a-traditional-mexican-folk-with-an-amazing-cape-rich-in-color.jpg",2024-08-10T04:44:07.467267,True
RELIG,MEX,https://qph.cf2.quoracdn.net/main-qimg-614a28ccd1ed6abf4e0da32540dbd7f1-lq,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZBXLUqIgr1zOGQQX-Ew9TSPT2C5CtB7woNw&s,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://assets.apnews.com/bd/e3/48270b0562cf5121da27ade9ca2e/570ac81e94dd44168a5d7c82d1ef6c34,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Gran_Guelaguetza.jpg/800px-Gran_Guelaguetza.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs41603-023-00191-z/MediaObjects/41603_2023_191_Fig10_HTML.png,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://i.guim.co.uk/img/media/16f04aaab487d4404a01bc068aa63a345bd0ed16/0_91_2672_1603/master/2672.jpg?width=1200&quality=85&auto=format&fit=max&s=5190de3ab11a9730d373a586795fefda,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://media.istockphoto.com/id/1411248770/photo/portrait-of-a-friends-celebrating-the-day-of-the-dead-lighting-candle.jpg?s=612x612&w=0&k=20&c=KAJU9n6I3xtOoIM7tErF4gpe0dwC9y2O50aoJe6nOtY=,2024-08-10T04:44:07.467267,True
RELIG,MEX,"https://static.wixstatic.com/media/8781cf_0dd4f3aa4294413c9c2a0eca641f6365~mv2_d_3904_2736_s_4_2.jpg/v1/fill/w_1000,h_701,al_c,q_85,usm_0.66_1.00_0.01/8781cf_0dd4f3aa4294413c9c2a0eca641f6365~mv2_d_3904_2736_s_4_2.jpg",2024-08-10T04:44:07.467267,True
RELIG,MEX,https://traveltooaxaca.com/wp-content/uploads/2022/06/WEBSITE-SEOFeatured-Image-768x403.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.aljazeera.com/wp-content/uploads/2022/12/2022-12-12T040248Z_664651508_RC224Y9JWY88_RTRMADP_3_MEXICO-RELIGION-VIRGIN.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://c8.alamy.com/comp/BX60C3/mexican-festival-celebrating-the-virgin-mary-catholic-church-dallas-BX60C3.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs41603-023-00191-z/MediaObjects/41603_2023_191_Fig11_HTML.png,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://images.contentstack.io/v3/assets/bltacc1a01c4d280f24/blt067ab114863528e7/65f3a4035a287def25f2df0b/pexels-photo-14561930.jpg?auto=webp&format=pjpg&quality=80&width=1920&height=1080&fit=crop,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://edsitement.neh.gov/sites/default/files/styles/teaser/public/resource/day-dead-large.jpg?itok=BD2UgIXQ,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.mexconnect.com/wp-content/uploads/2024/01/DSC_3742-copy-622x420.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://travelmexicosolo.com/wp-content/uploads/2021/08/Mexican-Traditions-Mexico-Holidays-HEADER.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.dailynews.com/wp-content/uploads/2018/02/mexico_religion_3767477.jpg?w=640,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://static1.evcdn.net/images/reduction/165502_w-850_h-400_q-100_m-crop.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://static.barcelo.com/content/dam/bpt/posts/2023/4/mexican-festivals_mexican-independence-day-festival.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://static01.nyt.com/images/2019/05/07/lens/07Yael6/07Yael6-videoSixteenByNineJumbo1600.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://thumbs.dreamstime.com/z/festival-virgin-guadalupe-mexico-city-december-pilgrims-celebrate-our-lady-nuestra-senora-de-mass-83436225.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://img.traveltriangle.com/blog/wp-content/uploads/2018/09/Festival-de-M%C3%A9xico.jpg?tr=w-400,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://miro.medium.com/v2/resize:fit:1400/1*AlwmQI3vsMfeoXoC8DdSxg.jpeg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs41603-023-00191-z/MediaObjects/41603_2023_191_Fig12_HTML.png,2024-08-10T04:44:07.467267,True
RELIG,MEX,"https://res.cloudinary.com/enchanting/f_auto,q_70,w_900,h_490,c_fill/et-web/2019/06/Enchanting-Travels-Mexico-Tours-Day-of-the-dead-celebration-Mexico.jpg",2024-08-10T04:44:07.467267,True
RELIG,MEX,https://png.pngtree.com/png-clipart/20201125/ourlarge/pngtree-mexican-festival-fiesta-de-la-virgen-guadalupe-png-image_2470481.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://images.ctfassets.net/ore4bgrjwvxy/3dTeBAuRQc2oaUKSRApaun/af11da5a92b40801943f6949d00fafbc/Holidays-SemanaSanta.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://bloximages.newyork1.vip.townnews.com/appeal-democrat.com/content/tncms/assets/v3/editorial/8/53/853390e1-01cf-5947-a444-b1057d9b68cf/527416d2a9f22.image.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://dims.apnews.com/dims4/default/6801266/2147483647/strip/true/crop/5752x3236+0+300/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F67%2Ffa%2F0a882f4f5fa318878e1ff4b66315%2F0c16b3825eda49aea5dc8367e64b5045,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://images.squarespace-cdn.com/content/v1/60fed4ac741aae78920bfb1d/1628798299483-IJ9KRKHS791R5Y9P2BBT/World_Nomads_Powe_of_Religion_Mexico_WhereNext_Blog.jpg?format=500w,2024-08-10T04:44:07.467267,True
RELIG,MEX,"https://media-cldnry.s-nbcnews.com/image/upload/t_fit-760w,f_auto,q_auto:best/newscms/2016_50/1829726/afp_j08h9.jpg",2024-08-10T04:44:07.467267,True
RELIG,MEX,https://mir-s3-cdn-cf.behance.net/project_modules/max_1200/ac4980141898529.625d3ed619976.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs41603-023-00191-z/MediaObjects/41603_2023_191_Fig7_HTML.png,2024-08-10T04:44:07.467267,True
RELIG,MEX,https://www.transitionsabroad.com/listings/travel/narrative_travel_writing/images/mexico-semanasanta-cross.jpg,2024-08-10T04:44:07.467267,True
RELIG,MEX,"https://s7g10.scene7.com/is/image/barcelo/mexican-festivals_mexico-music-festival?&&fmt=webp-alpha&qlt=75&wid=1200&fit=crop,1",2024-08-10T04:44:07.467267,True
